"ID","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
19405,27,35000,"RENT",0,"DEBTCONSOLIDATION","B",3000,NA,0,0.09,"N",8
19407,29,30000,"RENT",3,"DEBTCONSOLIDATION","C",3000,NA,1,0.1,"Y",6
19423,30,38400,"RENT",NA,"DEBTCONSOLIDATION","C",3000,12.99,0,0.08,"N",9
19428,27,33600,"RENT",NA,"MEDICAL","D",3000,16.89,1,0.09,"N",8
19452,33,33600,"MORTGAGE",NA,"PERSONAL","C",2500,14.65,0,0.07,"N",8
19453,27,33600,"MORTGAGE",NA,"MEDICAL","A",8000,NA,0,0.24,"N",10
19473,27,33600,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",6400,7.14,0,0.19,"N",10
19482,31,48605,"RENT",0,"VENTURE","B",12000,NA,0,0.25,"N",10
19485,27,33975,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",10000,9.25,0,0.29,"N",7
19488,33,33996,"MORTGAGE",4,"PERSONAL","A",10000,NA,0,0.29,"N",10
19509,28,52000,"RENT",12,"EDUCATION","B",12000,NA,0,0.23,"N",8
19516,29,53000,"RENT",6,"DEBTCONSOLIDATION","C",12000,NA,0,0.23,"N",8
19533,27,55000,"RENT",4,"PERSONAL","C",12000,NA,0,0.22,"N",6
19538,27,56000,"RENT",3,"MEDICAL","A",12000,NA,0,0.21,"N",8
19543,27,34400,"MORTGAGE",NA,"VENTURE","C",7500,NA,0,0.22,"Y",9
19544,28,51200,"RENT",12,"DEBTCONSOLIDATION","B",12000,NA,1,0.23,"N",7
19547,30,58800,"RENT",0,"DEBTCONSOLIDATION","A",12000,NA,0,0.2,"N",10
19560,28,49000,"RENT",0,"DEBTCONSOLIDATION","F",3000,NA,1,0.06,"Y",5
19567,28,53100,"RENT",4,"MEDICAL","D",3000,NA,1,0.06,"N",9
19572,28,35000,"OWN",2,"VENTURE","B",15000,NA,0,0.43,"N",7
19583,31,63372,"RENT",7,"PERSONAL","B",3000,NA,0,0.05,"N",7
19584,29,35000,"OWN",NA,"HOMEIMPROVEMENT","A",8300,7.9,0,0.24,"N",7
19606,29,76000,"RENT",2,"DEBTCONSOLIDATION","A",3000,NA,0,0.04,"N",5
19615,33,93000,"RENT",1,"DEBTCONSOLIDATION","A",3000,NA,0,0.03,"N",7
19620,33,35000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",6000,NA,0,0.17,"N",9
19622,32,105000,"RENT",3,"HOMEIMPROVEMENT","C",3000,NA,0,0.03,"N",10
19623,32,105000,"RENT",15,"DEBTCONSOLIDATION","B",3000,NA,0,0.03,"N",5
19627,35,35000,"MORTGAGE",NA,"EDUCATION","B",4000,9.63,0,0.11,"N",8
19634,32,90000,"RENT",0,"VENTURE","C",3025,NA,0,0.03,"Y",5
19646,31,35000,"MORTGAGE",13,"MEDICAL","A",2000,NA,0,0.06,"N",6
19647,32,12000,"RENT",2,"MEDICAL","B",3200,NA,1,0.27,"N",7
19658,30,35000,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",22750,10.62,0,0.65,"N",10
19677,29,56000,"RENT",0,"PERSONAL","B",3200,NA,0,0.06,"N",7
19683,28,29000,"MORTGAGE",6,"DEBTCONSOLIDATION","C",5600,NA,1,0.19,"N",5
19694,27,20000,"RENT",4,"VENTURE","C",3250,NA,1,0.16,"N",5
19705,28,57600,"RENT",1,"PERSONAL","B",3300,NA,0,0.06,"N",8
19712,32,32004,"RENT",1,"VENTURE","D",3400,NA,1,0.11,"Y",5
19714,34,35184,"MORTGAGE",NA,"PERSONAL","B",5000,10.74,0,0.14,"N",7
19719,28,35328,"MORTGAGE",12,"DEBTCONSOLIDATION","A",13000,NA,0,0.37,"N",9
19723,28,35376,"MORTGAGE",NA,"PERSONAL","A",1500,8.49,0,0.04,"N",10
19736,32,24000,"RENT",NA,"MEDICAL","B",3500,11.86,0,0.15,"N",10
19738,30,25000,"RENT",NA,"PERSONAL","B",3500,11.11,0,0.14,"N",5
19754,30,36000,"MORTGAGE",11,"HOMEIMPROVEMENT","B",6000,NA,0,0.17,"N",6
19767,34,36000,"OWN",NA,"VENTURE","A",1200,5.42,0,0.03,"N",8
19769,32,50000,"RENT",3,"PERSONAL","A",3500,NA,0,0.07,"N",6
19781,31,36000,"MORTGAGE",NA,"EDUCATION","B",1000,10.59,0,0.03,"N",9
19782,28,60000,"RENT",0,"HOMEIMPROVEMENT","C",3500,NA,0,0.06,"Y",10
19789,32,59000,"RENT",6,"EDUCATION","B",3500,NA,1,0.06,"N",9
19806,27,36000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",6000,7.29,0,0.17,"N",10
19813,27,36000,"MORTGAGE",5,"PERSONAL","A",5000,NA,0,0.14,"N",10
19821,28,36000,"OWN",NA,"MEDICAL","C",15250,12.98,0,0.42,"Y",10
19830,29,36000,"MORTGAGE",2,"PERSONAL","D",20000,NA,0,0.56,"N",6
19832,27,36200,"RENT",2,"DEBTCONSOLIDATION","B",3600,NA,0,0.1,"N",10
19837,28,36000,"MORTGAGE",NA,"VENTURE","D",6000,15.21,0,0.17,"N",7
19848,27,39000,"RENT",3,"PERSONAL","B",11000,NA,0,0.28,"N",7
19866,27,49000,"RENT",0,"MEDICAL","B",11000,NA,0,0.22,"N",10
19877,31,55000,"RENT",6,"VENTURE","D",11000,NA,0,0.2,"Y",9
19881,30,62304,"RENT",3,"EDUCATION","D",11000,NA,0,0.18,"N",9
19890,35,82863,"RENT",14,"VENTURE","A",11000,NA,0,0.13,"N",6
19898,27,104000,"RENT",8,"DEBTCONSOLIDATION","B",11000,NA,0,0.11,"N",8
19905,33,36500,"MORTGAGE",4,"HOMEIMPROVEMENT","A",8500,NA,0,0.23,"N",6
19923,28,135000,"RENT",8,"MEDICAL","B",10800,NA,0,0.08,"N",7
19946,35,39000,"RENT",5,"PERSONAL","B",10625,NA,0,0.27,"N",9
19950,33,35000,"RENT",12,"MEDICAL","A",10550,NA,0,0.3,"N",10
19971,29,20688,"RENT",NA,"PERSONAL","A",10400,8.49,1,0.5,"N",9
19989,28,50000,"RENT",4,"EDUCATION","C",10225,NA,0,0.2,"Y",7
19990,29,30000,"RENT",NA,"VENTURE","E",10200,17.99,1,0.34,"Y",10
20004,34,37500,"MORTGAGE",14,"MEDICAL","B",12000,NA,0,0.32,"N",7
20022,34,31800,"MORTGAGE",NA,"PERSONAL","A",1700,NA,1,0.05,"N",9
20026,33,102000,"RENT",2,"MEDICAL","D",3600,NA,1,0.03,"Y",6
20039,35,62217,"RENT",15,"EDUCATION","A",3700,NA,0,0.06,"N",8
20041,27,70000,"RENT",4,"HOMEIMPROVEMENT","B",3700,NA,1,0.05,"N",5
20044,30,38000,"OWN",14,"MEDICAL","B",12600,NA,0,0.33,"N",8
20049,28,38000,"MORTGAGE",6,"VENTURE","B",10200,NA,0,0.27,"N",10
20053,27,38000,"OWN",NA,"MEDICAL","A",6500,5.42,0,0.17,"N",6
20063,31,37584,"RENT",0,"EDUCATION","B",3900,NA,0,0.1,"N",8
20083,28,18000,"RENT",NA,"VENTURE","B",4000,11.12,1,0.22,"N",8
20100,29,38000,"MORTGAGE",0,"HOMEIMPROVEMENT","C",2450,NA,0,0.06,"Y",6
20107,32,22800,"RENT",1,"DEBTCONSOLIDATION","B",4000,NA,0,0.18,"N",8
20117,30,38220,"MORTGAGE",1,"DEBTCONSOLIDATION","A",9775,NA,0,0.26,"N",10
20124,32,27500,"RENT",NA,"HOMEIMPROVEMENT","B",4000,10.62,1,0.15,"N",7
20128,29,38400,"OWN",4,"VENTURE","B",10000,NA,0,0.26,"N",8
20132,31,38400,"OWN",NA,"EDUCATION","D",11000,NA,0,0.29,"Y",8
20135,35,38400,"MORTGAGE",0,"EDUCATION","A",5000,NA,0,0.13,"N",9
20142,34,38400,"MORTGAGE",NA,"EDUCATION","B",6500,9.25,0,0.17,"N",10
20149,28,38400,"MORTGAGE",0,"MEDICAL","A",10000,NA,0,0.26,"N",6
20171,31,38970,"MORTGAGE",NA,"MEDICAL","C",5750,12.68,0,0.15,"Y",7
20175,27,36000,"RENT",1,"MEDICAL","C",4000,NA,0,0.11,"N",10
20191,29,39996,"RENT",0,"PERSONAL","C",4000,NA,0,0.1,"N",9
20198,33,40000,"RENT",4,"VENTURE","B",4000,NA,0,0.1,"N",7
20203,31,40860,"RENT",0,"VENTURE","A",4000,NA,0,0.1,"N",7
20223,30,48000,"RENT",7,"PERSONAL","A",4000,NA,0,0.08,"N",5
20230,28,48000,"RENT",2,"DEBTCONSOLIDATION","A",4000,NA,0,0.08,"N",7
20249,28,33996,"MORTGAGE",5,"PERSONAL","A",12000,NA,1,0.35,"N",8
20271,29,33996,"OTHER",0,"DEBTCONSOLIDATION","E",9000,NA,1,0.26,"Y",9
20275,33,57700,"RENT",17,"HOMEIMPROVEMENT","C",4000,NA,1,0.07,"Y",7
20309,29,100000,"RENT",7,"HOMEIMPROVEMENT","B",4000,NA,0,0.04,"N",7
20322,30,34000,"MORTGAGE",8,"PERSONAL","A",12000,NA,1,0.35,"N",10
20324,31,26400,"RENT",7,"PERSONAL","B",4200,NA,0,0.16,"N",9
20326,31,40000,"OWN",2,"EDUCATION","B",2200,NA,0,0.06,"N",7
20329,29,70000,"RENT",2,"PERSONAL","A",4350,NA,0,0.06,"N",8
20333,35,130000,"RENT",6,"VENTURE","B",4375,NA,0,0.03,"N",7
20341,32,52256,"RENT",13,"PERSONAL","B",4400,NA,0,0.08,"N",5
20354,28,40000,"MORTGAGE",2,"VENTURE","B",5000,NA,0,0.13,"N",10
20372,34,33000,"RENT",5,"DEBTCONSOLIDATION","A",4500,NA,0,0.14,"N",9
20385,29,41700,"RENT",0,"EDUCATION","A",4500,NA,0,0.11,"N",6
20399,30,51372,"RENT",NA,"HOMEIMPROVEMENT","A",4500,6.39,0,0.09,"N",7
20408,28,54000,"RENT",0,"EDUCATION","C",4500,NA,1,0.08,"Y",8
20419,27,34000,"RENT",9,"PERSONAL","D",4600,NA,0,0.14,"Y",6
20430,33,40000,"MORTGAGE",4,"PERSONAL","A",12000,NA,0,0.3,"N",5
20444,33,14076,"RENT",NA,"EDUCATION","A",4800,6.76,1,0.34,"N",8
20450,28,19200,"RENT",4,"VENTURE","C",4800,NA,1,0.25,"N",6
20451,28,20000,"RENT",2,"MEDICAL","A",4800,NA,0,0.24,"N",8
20453,27,20400,"RENT",NA,"DEBTCONSOLIDATION","A",4800,NA,0,0.24,"N",6
20464,27,27180,"RENT",NA,"MEDICAL","A",4800,7.14,0,0.18,"N",10
20465,27,40000,"OTHER",0,"MEDICAL","A",1200,NA,0,0.03,"N",8
20470,31,30000,"RENT",NA,"MEDICAL","B",4800,12.42,0,0.16,"N",8
20484,27,40250,"MORTGAGE",5,"HOMEIMPROVEMENT","B",5600,NA,0,0.14,"N",7
20490,27,40000,"RENT",0,"DEBTCONSOLIDATION","A",4800,NA,0,0.12,"N",8
20499,27,40700,"MORTGAGE",8,"EDUCATION","D",20400,NA,0,0.5,"N",8
20508,33,40800,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",15000,7.51,0,0.37,"N",5
20510,28,40800,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",5000,6.76,0,0.12,"N",10
20514,34,50000,"RENT",8,"EDUCATION","B",4800,NA,0,0.1,"N",10
20528,34,57000,"RENT",7,"DEBTCONSOLIDATION","C",4800,NA,1,0.08,"Y",10
20531,29,64744,"RENT",13,"EDUCATION","B",4800,NA,0,0.07,"N",6
20532,33,41000,"MORTGAGE",6,"MEDICAL","A",9000,NA,0,0.22,"N",9
20553,31,41004,"MORTGAGE",5,"DEBTCONSOLIDATION","A",4000,NA,0,0.1,"N",5
20557,31,41053,"MORTGAGE",1,"PERSONAL","A",12000,NA,0,0.29,"N",7
20565,31,100000,"RENT",5,"VENTURE","A",10000,NA,0,0.1,"N",8
20567,32,41400,"OWN",NA,"PERSONAL","A",10500,6.62,0,0.25,"N",9
20618,28,42000,"MORTGAGE",12,"VENTURE","A",7300,NA,0,0.17,"N",9
20621,33,42000,"OWN",NA,"VENTURE","B",5000,10.59,0,0.12,"N",6
20627,32,25000,"RENT",NA,"HOMEIMPROVEMENT","C",9800,12.23,1,0.39,"Y",8
20631,30,42000,"OWN",NA,"PERSONAL","C",4000,15.23,0,0.1,"Y",9
20636,28,21600,"RENT",4,"VENTURE","D",9750,NA,1,0.45,"N",10
20640,29,64000,"RENT",13,"PERSONAL","C",4900,NA,0,0.08,"Y",10
20645,29,27919,"RENT",NA,"VENTURE","B",5000,NA,0,0.18,"N",10
20656,32,42000,"MORTGAGE",NA,"PERSONAL","A",1225,5.79,0,0.03,"N",10
20657,34,29152,"RENT",NA,"VENTURE","B",5000,10.36,0,0.17,"N",7
20682,29,32400,"RENT",NA,"MEDICAL","A",5000,8.9,0,0.15,"N",8
20683,27,32400,"RENT",7,"MEDICAL","C",5000,NA,0,0.15,"N",6
20685,32,32496,"RENT",4,"EDUCATION","D",5000,NA,0,0.15,"N",6
20708,29,35000,"RENT",1,"MEDICAL","A",5000,NA,0,0.14,"N",9
20712,35,36000,"RENT",NA,"MEDICAL","B",5000,9.91,0,0.14,"N",5
20723,29,36000,"RENT",0,"MEDICAL","C",5000,NA,0,0.14,"Y",5
20728,29,42000,"MORTGAGE",0,"VENTURE","A",7500,NA,0,0.18,"N",9
20735,28,36000,"MORTGAGE",5,"MEDICAL","E",15450,NA,1,0.43,"N",8
20744,29,32000,"RENT",1,"HOMEIMPROVEMENT","D",5000,NA,1,0.16,"N",10
20751,28,38400,"RENT",3,"EDUCATION","C",5000,NA,0,0.13,"N",5
20758,28,34000,"RENT",NA,"PERSONAL","A",5000,7.9,1,0.15,"N",5
20779,34,42000,"RENT",17,"VENTURE","B",5000,NA,0,0.12,"N",5
20785,30,42000,"RENT",2,"MEDICAL","B",5000,NA,0,0.12,"N",7
20787,29,42000,"RENT",1,"PERSONAL","A",5000,NA,0,0.12,"N",6
20819,30,46044,"RENT",4,"MEDICAL","B",5000,NA,0,0.11,"N",9
20849,27,43500,"MORTGAGE",0,"MEDICAL","B",1200,NA,0,0.03,"N",5
20859,29,43958,"MORTGAGE",3,"VENTURE","A",7000,NA,0,0.16,"N",8
20868,28,54989,"RENT",1,"HOMEIMPROVEMENT","B",9000,NA,1,0.16,"N",8
20870,29,62000,"RENT",13,"EDUCATION","C",9000,NA,0,0.15,"N",9
20890,33,44000,"MORTGAGE",5,"PERSONAL","B",5500,NA,0,0.13,"N",9
20891,29,64000,"RENT",3,"DEBTCONSOLIDATION","D",9000,NA,1,0.14,"Y",6
20908,28,84800,"RENT",4,"DEBTCONSOLIDATION","B",9000,NA,0,0.11,"N",7
20917,33,44136,"MORTGAGE",2,"EDUCATION","A",5000,NA,0,0.11,"N",8
20924,27,112440,"RENT",9,"DEBTCONSOLIDATION","A",9000,NA,0,0.08,"N",7
20926,29,44400,"MORTGAGE",NA,"PERSONAL","A",5000,NA,0,0.11,"N",7
20935,32,49500,"RENT",2,"MEDICAL","B",8900,NA,0,0.18,"N",7
20940,33,44500,"OWN",6,"EDUCATION","B",20000,NA,0,0.45,"N",6
20966,32,45000,"MORTGAGE",NA,"PERSONAL","B",7200,12.69,0,0.16,"N",9
20990,28,51996,"RENT",1,"PERSONAL","C",5000,NA,0,0.1,"N",6
20993,28,45000,"MORTGAGE",0,"VENTURE","B",3675,NA,0,0.08,"N",6
20997,27,23000,"RENT",0,"VENTURE","A",8500,NA,1,0.37,"N",7
21000,33,25000,"RENT",NA,"DEBTCONSOLIDATION","C",8500,13.43,1,0.34,"N",6
21006,28,27050,"RENT",NA,"VENTURE","C",8500,15.96,1,0.31,"Y",10
21039,30,57600,"RENT",5,"PERSONAL","A",8500,NA,0,0.15,"N",5
21043,28,45000,"MORTGAGE",0,"EDUCATION","A",3600,NA,0,0.08,"N",8
21044,28,76000,"RENT",2,"MEDICAL","B",8500,NA,0,0.11,"N",5
21045,32,32423,"RENT",10,"HOMEIMPROVEMENT","B",8475,NA,1,0.26,"N",6
21070,31,54996,"RENT",6,"PERSONAL","A",5000,NA,0,0.09,"N",10
21087,27,57500,"RENT",0,"MEDICAL","A",5000,NA,0,0.09,"N",6
21103,30,60000,"RENT",8,"MEDICAL","A",5000,NA,0,0.08,"N",8
21109,30,60000,"RENT",1,"DEBTCONSOLIDATION","B",5000,NA,0,0.08,"N",7
21115,27,62000,"RENT",7,"DEBTCONSOLIDATION","A",5000,NA,0,0.08,"N",5
21116,28,45000,"OWN",NA,"MEDICAL","B",15000,9.88,0,0.33,"N",6
21124,35,45000,"MORTGAGE",2,"VENTURE","A",1000,NA,0,0.02,"N",10
21127,27,45000,"MORTGAGE",1,"VENTURE","A",4000,NA,0,0.09,"N",7
21135,29,39000,"MORTGAGE",13,"PERSONAL","D",10000,NA,1,0.26,"N",5
21151,29,70000,"RENT",4,"EDUCATION","E",5000,NA,0,0.07,"N",6
21169,34,80000,"RENT",4,"VENTURE","A",5000,NA,0,0.06,"N",9
21170,32,80000,"RENT",0,"DEBTCONSOLIDATION","C",5000,NA,0,0.06,"N",6
21174,27,45336,"MORTGAGE",12,"MEDICAL","B",4800,NA,0,0.11,"N",8
21183,29,67027,"RENT",NA,"MEDICAL","A",5000,7.51,1,0.06,"N",10
21184,28,45500,"OWN",1,"MEDICAL","A",8400,NA,0,0.18,"N",5
21194,31,86000,"RENT",2,"DEBTCONSOLIDATION","A",5000,NA,0,0.06,"N",8
21204,29,45600,"MORTGAGE",3,"EDUCATION","C",4750,NA,0,0.1,"N",9
21206,28,45600,"MORTGAGE",NA,"VENTURE","C",2500,13.35,0,0.05,"N",9
21207,30,92001,"RENT",3,"VENTURE","A",5000,NA,0,0.05,"N",6
21217,27,45760,"OWN",6,"MEDICAL","B",14000,NA,0,0.31,"N",6
21218,27,45760,"MORTGAGE",0,"PERSONAL","A",9300,NA,0,0.2,"N",10
21221,32,100000,"RENT",3,"HOMEIMPROVEMENT","C",5000,NA,0,0.05,"N",6
21233,30,46000,"MORTGAGE",1,"EDUCATION","C",12000,NA,0,0.26,"Y",9
21238,35,200000,"RENT",7,"VENTURE","B",5000,NA,0,0.03,"N",10
21243,34,46000,"MORTGAGE",18,"DEBTCONSOLIDATION","B",6700,NA,0,0.15,"N",10
21245,27,46000,"OWN",NA,"VENTURE","A",8000,NA,0,0.17,"N",9
21255,27,20160,"RENT",4,"DEBTCONSOLIDATION","A",5300,NA,0,0.26,"N",6
21284,34,46500,"MORTGAGE",18,"EDUCATION","D",8500,NA,0,0.18,"N",9
21292,28,46551,"MORTGAGE",12,"VENTURE","A",5000,NA,0,0.11,"N",7
21293,27,46576,"MORTGAGE",8,"DEBTCONSOLIDATION","A",4800,NA,0,0.1,"N",10
21296,31,46700,"MORTGAGE",5,"MEDICAL","B",7200,NA,0,0.15,"N",6
21298,33,46709,"MORTGAGE",NA,"EDUCATION","B",6200,10.99,0,0.13,"N",8
21307,32,21600,"RENT",NA,"DEBTCONSOLIDATION","C",5500,14.72,0,0.25,"Y",7
21308,31,46800,"MORTGAGE",14,"PERSONAL","B",5500,NA,0,0.12,"N",10
21313,28,46858,"MORTGAGE",NA,"PERSONAL","B",3600,9.91,0,0.08,"N",10
21319,31,30000,"RENT",NA,"DEBTCONSOLIDATION","B",5500,8.88,0,0.18,"N",9
21325,29,34000,"RENT",4,"MEDICAL","B",5500,NA,0,0.16,"N",5
21358,32,11688,"RENT",NA,"PERSONAL","C",5600,13.48,1,0.48,"Y",10
21362,27,47400,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",13500,6.17,0,0.28,"N",9
21368,27,30000,"RENT",8,"MEDICAL","A",5600,NA,0,0.19,"N",6
21386,33,48000,"OWN",2,"HOMEIMPROVEMENT","A",4750,NA,0,0.1,"N",8
21387,28,48000,"MORTGAGE",NA,"DEBTCONSOLIDATION","C",5000,14.65,0,0.1,"Y",7
21404,28,48000,"OWN",NA,"PERSONAL","D",8000,16.77,0,0.17,"Y",9
21406,30,48000,"MORTGAGE",13,"VENTURE","A",10950,NA,0,0.23,"N",9
21410,28,42000,"MORTGAGE",NA,"DEBTCONSOLIDATION","D",7600,16.29,1,0.18,"N",7
21419,31,109440,"RENT",9,"DEBTCONSOLIDATION","D",5600,NA,1,0.05,"N",10
21434,31,26988,"RENT",NA,"VENTURE","A",5800,6.62,0,0.21,"N",9
21449,27,38000,"RENT",1,"MEDICAL","C",5850,NA,0,0.15,"N",5
21466,35,42000,"MORTGAGE",NA,"EDUCATION","C",5000,14.17,1,0.12,"N",8
21469,34,18000,"RENT",0,"VENTURE","B",6000,NA,1,0.33,"N",7
21470,28,42000,"MORTGAGE",NA,"MEDICAL","B",4000,9.25,1,0.1,"N",10
21473,33,19200,"RENT",NA,"PERSONAL","B",6000,10.65,1,0.31,"N",6
21476,30,20000,"RENT",1,"EDUCATION","B",6000,NA,0,0.3,"N",9
21482,29,48000,"MORTGAGE",13,"PERSONAL","B",20000,NA,0,0.42,"N",9
21493,28,23000,"RENT",NA,"MEDICAL","B",6000,8.88,0,0.26,"N",5
21494,30,24000,"RENT",NA,"PERSONAL","A",6000,5.42,0,0.25,"N",8
21506,33,48000,"MORTGAGE",1,"DEBTCONSOLIDATION","A",6000,NA,0,0.13,"N",10
21507,32,25200,"RENT",NA,"MEDICAL","D",6000,16.49,1,0.24,"Y",5
21514,27,48000,"OWN",2,"VENTURE","C",14000,NA,0,0.29,"N",8
21515,33,27120,"RENT",NA,"DEBTCONSOLIDATION","C",6000,13.49,1,0.22,"N",8
21516,32,27840,"RENT",3,"PERSONAL","E",6000,NA,0,0.22,"Y",5
21523,30,48000,"MORTGAGE",12,"PERSONAL","A",15000,NA,0,0.31,"N",9
21538,33,48000,"MORTGAGE",4,"HOMEIMPROVEMENT","B",5000,NA,0,0.1,"N",10
21552,30,48500,"MORTGAGE",5,"MEDICAL","A",9350,NA,0,0.19,"N",7
21555,30,32000,"RENT",0,"MEDICAL","B",6000,NA,0,0.19,"N",9
21556,28,32000,"RENT",0,"PERSONAL","B",6000,NA,0,0.19,"N",5
21564,33,33500,"RENT",0,"EDUCATION","A",6000,NA,0,0.18,"N",9
21582,32,35000,"RENT",2,"VENTURE","B",6000,NA,0,0.17,"N",9
21586,29,49000,"OWN",NA,"PERSONAL","A",4400,6.62,0,0.09,"N",9
21601,32,49000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",8275,NA,0,0.17,"N",6
21603,30,49200,"MORTGAGE",13,"HOMEIMPROVEMENT","A",9250,NA,0,0.19,"N",8
21609,27,49272,"MORTGAGE",5,"MEDICAL","B",3250,NA,0,0.07,"N",6
21617,30,38004,"RENT",4,"VENTURE","B",6000,NA,0,0.16,"N",10
21622,30,43800,"MORTGAGE",NA,"DEBTCONSOLIDATION","D",13200,16.29,1,0.3,"N",9
21627,27,40000,"RENT",2,"PERSONAL","B",6000,NA,0,0.15,"N",9
21634,28,50000,"MORTGAGE",0,"PERSONAL","A",9000,NA,0,0.18,"N",7
21635,35,40000,"RENT",1,"MEDICAL","B",6000,NA,0,0.15,"N",7
21640,27,50000,"OWN",5,"PERSONAL","A",5275,NA,0,0.11,"N",5
21651,34,36000,"RENT",0,"VENTURE","D",6000,NA,1,0.17,"N",10
21666,30,50000,"MORTGAGE",3,"PERSONAL","C",6000,NA,0,0.12,"Y",7
21670,32,50000,"OWN",NA,"EDUCATION","A",10000,6.03,0,0.2,"N",9
21673,34,50000,"OWN",NA,"EDUCATION","A",10000,6.03,0,0.2,"N",5
21680,34,50000,"OWN",2,"PERSONAL","B",12000,NA,0,0.24,"N",9
21682,28,50000,"MORTGAGE",NA,"EDUCATION","A",15000,6.99,0,0.3,"N",10
21686,27,50000,"OWN",NA,"HOMEIMPROVEMENT","D",7800,15.99,0,0.16,"N",10
21692,33,50000,"OWN",5,"EDUCATION","A",8300,NA,0,0.17,"N",7
21693,27,50000,"OWN",NA,"PERSONAL","B",5125,9.99,0,0.1,"N",10
21707,28,50000,"MORTGAGE",13,"HOMEIMPROVEMENT","B",8450,NA,0,0.17,"N",9
21710,29,50000,"MORTGAGE",2,"MEDICAL","A",5000,NA,0,0.1,"N",6
21733,30,50000,"OWN",NA,"VENTURE","A",8000,5.79,0,0.16,"N",8
21742,27,50000,"MORTGAGE",0,"PERSONAL","A",4000,NA,0,0.08,"N",9
21748,30,50000,"MORTGAGE",11,"MEDICAL","B",10000,NA,0,0.2,"N",6
21753,30,50000,"MORTGAGE",14,"MEDICAL","C",1000,NA,0,0.02,"N",6
21757,29,55000,"RENT",13,"DEBTCONSOLIDATION","B",6000,NA,0,0.11,"N",9
21798,34,50000,"MORTGAGE",7,"HOMEIMPROVEMENT","D",5000,NA,0,0.1,"N",10
21800,32,62000,"RENT",6,"MEDICAL","B",6000,NA,0,0.1,"N",5
21813,28,50000,"MORTGAGE",3,"PERSONAL","A",3000,NA,0,0.06,"N",10
21823,27,20000,"RENT",NA,"MEDICAL","D",7000,NA,1,0.35,"N",5
21830,30,50000,"MORTGAGE",3,"PERSONAL","B",5000,NA,0,0.1,"N",5
21836,31,57000,"RENT",15,"EDUCATION","B",6000,NA,1,0.11,"N",8
21838,30,63000,"RENT",2,"HOMEIMPROVEMENT","A",6000,NA,0,0.1,"N",7
21840,33,63550,"RENT",6,"MEDICAL","A",6000,NA,0,0.09,"N",8
21841,30,63552,"RENT",NA,"MEDICAL","B",6000,11.49,0,0.09,"N",7
21853,31,66000,"RENT",0,"EDUCATION","A",6000,NA,0,0.09,"N",5
21879,27,66000,"RENT",11,"DEBTCONSOLIDATION","D",6000,NA,1,0.09,"N",8
21880,30,50000,"MORTGAGE",0,"VENTURE","C",10000,NA,0,0.2,"N",9
21897,34,76000,"RENT",4,"MEDICAL","B",6000,NA,0,0.08,"N",10
21901,32,80000,"RENT",16,"PERSONAL","C",6000,NA,0,0.07,"Y",6
21918,27,85000,"RENT",11,"PERSONAL","B",6000,NA,0,0.07,"N",7
21921,28,44340,"MORTGAGE",NA,"PERSONAL","A",2600,7.14,1,0.06,"N",6
21931,28,50400,"MORTGAGE",4,"VENTURE","A",12000,NA,0,0.24,"N",8
21939,27,50400,"MORTGAGE",NA,"EDUCATION","B",3600,8.88,0,0.07,"N",10
21948,31,50600,"MORTGAGE",2,"MEDICAL","A",8500,NA,0,0.17,"N",7
21957,27,185000,"RENT",2,"HOMEIMPROVEMENT","A",6000,NA,0,0.03,"N",10
21962,29,23850,"RENT",0,"PERSONAL","B",6075,NA,0,0.25,"N",5
21968,34,51000,"MORTGAGE",NA,"PERSONAL","A",6400,NA,0,0.13,"N",6
21973,35,24996,"RENT",2,"DEBTCONSOLIDATION","B",6200,NA,0,0.25,"N",5
22000,27,58000,"RENT",11,"VENTURE","A",7000,NA,0,0.12,"N",9
22013,29,56500,"RENT",3,"MEDICAL","B",7000,NA,1,0.12,"N",8
22046,32,52000,"MORTGAGE",5,"HOMEIMPROVEMENT","C",20000,NA,0,0.38,"N",9
22050,28,52000,"MORTGAGE",11,"MEDICAL","A",6000,NA,0,0.12,"N",5
22068,30,52000,"MORTGAGE",4,"EDUCATION","C",4200,NA,0,0.08,"Y",6
22072,35,108000,"RENT",1,"PERSONAL","B",7000,NA,0,0.06,"N",7
22103,33,21600,"RENT",2,"EDUCATION","C",6500,NA,0,0.3,"N",10
22114,29,37000,"RENT",1,"MEDICAL","B",6500,NA,0,0.18,"N",8
22150,27,52656,"MORTGAGE",4,"VENTURE","B",13000,NA,0,0.25,"N",10
22159,29,123000,"RENT",0,"EDUCATION","A",6500,NA,0,0.05,"N",10
22161,31,52800,"MORTGAGE",NA,"EDUCATION","B",9250,10.36,0,0.18,"N",6
